,date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,countlove,wiki,ipsos
2570,2020-06-04,NewCanaan,Connecticuticut,1000,1000,1000,0,0,0,0,1,1,0
2571,2020-06-04,NewHaven,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
2572,2020-06-04,Newington,Connecticuticut,100,100,100,NA,NA,NA,NA,1,0,0
2573,2020-06-04,NewLenox,Illinois,1000,1000,1000,0,0,0,0,1,0,1
2574,2020-06-04,NewOrleans,Louisiana,2000,2000,2000,NA,NA,NA,NA,1,0,0
2575,2020-06-04,Newport,Oregon,100,100,100,0,0,0,0,0,1,0
2576,2020-06-04,Newton,Massachusetts,100,100,100,0,0,0,0,1,1,0
2577,2020-06-04,NewYork,NewYork,8000,8000,8000,NA,NA,NA,NA,1,1,1
2578,2020-06-04,Nipomo,California,100,100,100,NA,NA,NA,NA,1,0,0
2579,2020-06-04,Norristown,Pennsylvania,200,200,200,NA,NA,NA,NA,1,0,0
2580,2020-06-04,NorthCanton,Ohio,50,50,50,0,0,0,0,0,1,0
2581,2020-06-04,NorthCharleston,SouthCarolina,100,100,100,0,0,0,0,0,1,0
2582,2020-06-04,Oakland,California,100,100,100,0,0,0,0,1,0,1
2583,2020-06-04,Oceanside,California,NA,NA,NA,0,0,0,0,0,1,1
2584,2020-06-04,OldBridge,NewJersey,800,800,800,NA,NA,NA,NA,1,0,0
2585,2020-06-04,Olympia,Washington,100,100,100,NA,NA,NA,NA,1,0,0
2586,2020-06-04,Omaha,Nebraska,NA,NA,NA,0,0,0,0,0,0,1
2587,2020-06-04,Omak,Washington,400,400,400,0,0,0,0,0,1,0
2588,2020-06-04,Ontario,Oregon,100,100,100,0,0,0,0,0,1,0
2589,2020-06-04,Orange,Virginia,100,100,100,0,0,0,0,1,1,1
2590,2020-06-04,Orland,California,50,50,50,NA,NA,NA,NA,1,0,0
2591,2020-06-04,Orlando,Florida,100,100,100,NA,NA,NA,NA,1,0,0
2592,2020-06-04,Oxford,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
2593,2020-06-04,Palatine,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
2594,2020-06-04,Pasadena,California,100,100,100,0,1,0,0,1,0,1
2595,2020-06-04,Petoskey,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
2596,2020-06-04,Philadelphia,Pennsylvania,100,100,100,NA,NA,NA,NA,1,0,0
2597,2020-06-04,Phoenix,Arizona,1000,1000,1000,0,1,0,0,1,0,1
2598,2020-06-04,Pierre,SouthDakota,30,30,30,0,0,0,0,0,1,0
2599,2020-06-04,PineBluff,Arkansas,300,300,300,0,0,0,0,0,1,1
2600,2020-06-04,Pinedale,Wyoming,NA,NA,NA,0,0,0,0,0,0,1
2601,2020-06-04,PineRidge,SouthDakota,NA,NA,NA,0,0,0,0,0,1,0
2602,2020-06-04,Pittsburgh,Pennsylvania,100,100,100,0,0,0,0,1,1,1
2603,2020-06-04,Portage,Pennsylvania,50,50,50,NA,NA,NA,NA,1,0,0
2604,2020-06-04,Portland,Oregon,1000,1000,1000,1,0,0,0,1,1,0
2605,2020-06-04,Portland,Washington,NA,NA,NA,1,1,1,1,0,0,1
2606,2020-06-04,Portsmouth,NewHampshire,NA,NA,NA,0,0,0,0,0,0,1
2607,2020-06-04,Portsmouth,Virginia,35,35,35,NA,NA,NA,NA,1,0,0
2608,2020-06-04,Poway,California,100,100,100,0,0,0,0,0,1,0
2609,2020-06-04,Queens,NewYork,NA,NA,NA,0,0,0,0,1,0,1
2610,2020-06-04,Raleigh,NorthCarolina,NA,NA,NA,0,1,0,0,1,0,1
2611,2020-06-04,RedwoodCity,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2612,2020-06-04,Richmond,Virginia,100,100,100,0,1,0,0,1,0,1
2613,2020-06-04,Riverside,California,2000,2000,2000,NA,NA,NA,NA,1,0,0
2614,2020-06-04,Rochester,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
2615,2020-06-04,Rockford,Illinois,350,350,350,0,0,0,0,1,0,1
2616,2020-06-04,Ruidoso,NewMexico,50,50,50,NA,NA,NA,NA,1,0,0
2617,2020-06-04,Sacramento,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2618,2020-06-04,SaintGeorge,Utah,100,100,100,0,0,0,0,0,1,0
2619,2020-06-04,Salem,NewHampshire,NA,NA,NA,0,0,0,0,0,0,1
2620,2020-06-04,Salisbury,Maryland,12,12,12,0,0,0,0,0,1,1
2621,2020-06-04,SanAntonio,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
2622,2020-06-04,SanDiego,California,2000,2000,2000,0,0,0,0,1,1,1
2623,2020-06-04,Sandpoint,Idaho,50,50,50,0,0,0,0,0,1,0
2624,2020-06-04,SanFrancisco,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2625,2020-06-04,SanJose,California,NA,NA,NA,0,0,0,0,0,0,1
2626,2020-06-04,SanMateo,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2627,2020-06-04,SanRafael,California,100,100,100,NA,NA,NA,NA,1,0,0
2628,2020-06-04,SantaClarita,California,100,100,100,0,0,0,0,1,1,0
2629,2020-06-04,SantaCruz,California,100,100,100,NA,NA,NA,NA,1,0,0
2630,2020-06-04,SantaMaria,California,150,150,150,0,0,0,0,0,1,1
2631,2020-06-04,SantaMonica,California,100,100,100,NA,NA,NA,NA,1,0,0
2632,2020-06-04,Sarasota,Florida,200,200,200,0,0,0,0,1,0,1
2633,2020-06-04,Savannah,Georgia,NA,NA,NA,NA,NA,NA,NA,1,0,0
2634,2020-06-04,ScotchPlains,NewJersey,1200,1200,1200,NA,NA,NA,NA,1,0,0
2635,2020-06-04,Seaside,Oregon,12,12,12,0,0,0,0,0,1,0
2636,2020-06-04,Seattle,Washington,NA,NA,NA,0,0,0,0,1,0,1
2637,2020-06-04,Sequim,Washington,200,200,200,NA,NA,NA,NA,1,0,0
2638,2020-06-04,Sharpsville,Pennsylvania,100,100,100,NA,NA,NA,NA,1,0,0
2639,2020-06-04,Shreveport,Louisiana,150,150,150,NA,NA,NA,NA,1,0,0
2640,2020-06-04,SierraMadre,California,100,100,100,0,0,0,0,0,1,0
2641,2020-06-04,Skokie,Illinois,2000,2000,2000,0,0,0,0,0,1,0
2642,2020-06-04,Somerville,Massachusetts,NA,NA,NA,NA,NA,NA,NA,1,0,0
2643,2020-06-04,Southampton,NewYork,200,200,200,NA,NA,NA,NA,1,0,0
2644,2020-06-04,SouthPortland,Maine,300,100,200,0,0,0,0,1,1,1
2645,2020-06-04,SouthSanFrancisco,California,100,100,100,NA,NA,NA,NA,1,0,0
2646,2020-06-04,Spencer,Iowa,580,580,580,NA,NA,NA,NA,1,0,0
2647,2020-06-04,St.George,Utah,NA,NA,NA,0,0,0,0,0,0,1
2648,2020-06-04,St.John,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
2649,2020-06-04,St.Petersburg,Florida,NA,NA,NA,0,0,0,0,1,0,1
2650,2020-06-04,Sturbridge,Massachusetts,350,350,350,NA,NA,NA,NA,1,0,0
2651,2020-06-04,Superior,Wisconsin,100,100,100,NA,NA,NA,NA,1,0,0
2652,2020-06-04,Syracuse,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
2653,2020-06-04,Tahlequah,Oklahoma,NA,NA,NA,NA,NA,NA,NA,1,0,0
2654,2020-06-04,Tallahassee,Florida,40,40,40,NA,NA,NA,NA,1,0,0
2655,2020-06-04,Tampa,Florida,100,100,100,0,0,0,0,1,0,1
2656,2020-06-04,Taunton,Massachusetts,600,600,600,0,0,0,0,0,1,1
2657,2020-06-04,Taylorville,Illinois,300,300,300,NA,NA,NA,NA,1,0,0
2658,2020-06-04,Torrance,California,200,200,200,NA,NA,NA,NA,1,0,0
2659,2020-06-04,Tucson,Arizona,2000,2000,2000,NA,NA,NA,NA,1,0,0
2660,2020-06-04,Tulare,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2661,2020-06-04,Tustin,California,40,40,40,NA,NA,NA,NA,1,0,0
2662,2020-06-04,Uniondale,NewYork,50,50,50,NA,NA,NA,NA,1,0,0
2663,2020-06-04,Valdosta,Georgia,NA,NA,NA,0,0,0,1,0,0,1
2664,2020-06-04,ValleyStream,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
2665,2020-06-04,Vandergrift,Pennsylvania,30,30,30,0,0,0,0,0,1,0
2666,2020-06-04,Ventura,California,100,100,100,NA,NA,NA,NA,1,0,0
2667,2020-06-04,VeroBeach,Florida,350,350,350,NA,NA,NA,NA,1,0,0
2668,2020-06-04,Warsaw,Indiana,100,100,100,0,0,0,0,0,1,0
2669,2020-06-04,Warwick,NewYork,100,100,100,0,0,0,0,0,1,0
2670,2020-06-04,Washington,DistrictofColumbia,NA,NA,NA,0,0,0,0,1,1,1
2671,2020-06-04,Wayne,Pennsylvania,1000,1000,1000,NA,NA,NA,NA,1,0,0
2672,2020-06-04,WestChester,Pennsylvania,5000,5000,5000,0,0,0,0,0,1,0
2673,2020-06-04,Westfield,Massachusetts,NA,NA,NA,NA,NA,NA,NA,1,0,0
2674,2020-06-04,"Westwood,LosAngeles:",California,1000,1000,1000,0,0,0,0,0,1,0
2675,2020-06-04,Wichita,Kansas,NA,NA,NA,NA,NA,NA,NA,1,0,0
2676,2020-06-04,Wilmington,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
2677,2020-06-04,Winnsboro,Louisiana,NA,NA,NA,0,0,0,0,0,1,0
2678,2020-06-04,Winston-Salem,NorthCarolina,200,200,200,NA,NA,NA,NA,1,0,0
2679,2020-06-04,Witchita,Kansas,NA,NA,NA,0,0,0,0,0,0,1
2680,2020-06-04,Woburn,Massachusetts,100,100,100,NA,NA,NA,NA,1,0,0
2681,2020-06-04,Woodbury,Minnesota,NA,NA,NA,0,0,0,0,0,1,0
2682,2020-06-04,Yardley,Pennsylvania,1000,1000,1000,0,0,0,0,0,1,0
2683,2020-06-05,Ada,Oklahoma,1000,1000,1000,NA,NA,NA,NA,1,0,0
2684,2020-06-05,Albuquerque,NewMexico,NA,NA,NA,0,0,0,0,0,0,1
2685,2020-06-05,AlisoViejo,California,400,400,400,0,0,0,0,0,1,0
2686,2020-06-05,Ames,Iowa,NA,NA,NA,0,0,0,0,1,0,1
2687,2020-06-05,Anchorage,Alaska,1000,1000,1000,NA,NA,NA,NA,1,0,0
2688,2020-06-05,Annapolis,Maryland,200,200,200,0,0,0,0,0,1,0
2689,2020-06-05,AsburyPark,NewJersey,2000,2000,2000,NA,NA,NA,NA,1,0,0
2690,2020-06-05,Asheville,NorthCarolina,NA,NA,NA,0,1,0,0,0,0,1
2691,2020-06-05,Ashland,Ohio,50,50,50,0,0,0,0,1,1,1
2692,2020-06-05,Atlanta,Georgia,NA,NA,NA,0,1,0,0,0,0,1
2693,2020-06-05,Austin,Texas,NA,NA,NA,0,0,0,0,0,0,1
2694,2020-06-05,BadAxe,Michigan,200,200,200,0,0,0,0,1,1,0
2695,2020-06-05,Bakersfield,California,NA,NA,NA,1,0,1,1,0,0,1
2696,2020-06-05,Barrington,Illinois,NA,NA,NA,0,0,0,0,0,0,1
2697,2020-06-05,Bartlesville,Oklahoma,100,100,100,0,0,0,0,0,1,0
2698,2020-06-05,Beaverton,Oregon,100,100,100,0,0,0,0,0,1,0
2699,2020-06-05,Bellbrook,Ohio,200,200,200,NA,NA,NA,NA,1,0,0
2700,2020-06-05,BellowsFalls,Vermont,300,300,300,0,0,0,0,0,1,0
2701,2020-06-05,Benton,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
2702,2020-06-05,Bloomfield,NewJersey,200,200,200,0,0,0,0,1,0,1
2703,2020-06-05,Bloomington,Indiana,100,100,100,0,0,0,0,0,1,1
2704,2020-06-05,Boston,Massachusetts,NA,NA,NA,0,0,0,0,0,0,1
2705,2020-06-05,Boulder,Colorado,500,500,500,NA,NA,NA,NA,1,0,0
2706,2020-06-05,BowlingGreen,Kentucky,100,100,100,0,0,0,0,1,0,1
2707,2020-06-05,Bozeman,Montana,1000,1000,1000,0,0,0,0,1,0,1
2708,2020-06-05,Brewster,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
2709,2020-06-05,Bridgeport,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2710,2020-06-05,Brookings,SouthDakota,100,100,100,0,0,0,0,0,1,0
2711,2020-06-05,Brookline,Massachusetts,250,250,250,NA,NA,NA,NA,1,0,0
2712,2020-06-05,Buffalo,NewYork,100,100,100,0,1,0,0,1,1,0
2713,2020-06-05,Burke,Virginia,NA,NA,NA,0,0,0,0,0,1,1
2714,2020-06-05,Butte,Montana,100,100,100,0,0,0,0,0,1,0
2715,2020-06-05,Canandaigua,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
2716,2020-06-05,CapeMay,NewJersey,NA,NA,NA,0,0,0,0,0,1,0
2717,2020-06-05,Carbondale,Illinois,800,800,800,NA,NA,NA,NA,1,0,0
2718,2020-06-05,Carlsbad,California,100,100,100,0,0,0,0,1,1,0
2719,2020-06-05,Casper,Wyoming,NA,NA,NA,NA,NA,NA,NA,1,0,0
2720,2020-06-05,Catasauqua,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
2721,2020-06-05,CentralIslip,NewYork,175,175,175,NA,NA,NA,NA,1,0,0
2722,2020-06-05,ChapelHill,NorthCarolina,1000,1000,1000,0,0,0,0,1,1,0
2723,2020-06-05,Charlotte,NorthCarolina,NA,NA,NA,0,0,0,0,0,0,1
2724,2020-06-05,Chattanooga,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
2725,2020-06-05,Chenoa,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
2726,2020-06-05,CherryHill,NewJersey,100,100,100,0,0,0,0,0,1,0
2727,2020-06-05,Chesterfield,Missouri,50,50,50,NA,NA,NA,NA,1,0,0
2728,2020-06-05,Chicago,Illinois,100,100,100,0,1,0,0,1,0,1
2729,2020-06-05,Chico,California,NA,NA,NA,0,0,0,0,0,0,1
2730,2020-06-05,Cicero,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
2731,2020-06-05,Clearwater,Florida,NA,NA,NA,0,0,0,0,0,1,1
2732,2020-06-05,Clinton,NewYork,200,200,200,0,0,0,0,0,1,0
2733,2020-06-05,Clovis,NewMexico,200,200,200,0,0,0,0,0,1,0
2734,2020-06-05,Colchester,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2735,2020-06-05,ColoradoSprings,Colorado,NA,NA,NA,0,0,0,0,0,0,1
2736,2020-06-05,Columbia,Missouri,NA,NA,NA,0,0,0,0,0,0,1
2737,2020-06-05,Columbus,Ohio,1000,1000,1000,0,1,0,0,0,1,1
2738,2020-06-05,Corbin,Kentucky,100,100,100,NA,NA,NA,NA,1,0,0
2739,2020-06-05,Cornwall,NewYork,100,100,100,0,0,0,0,0,1,0
2740,2020-06-05,Covington,Virginia,NA,NA,NA,0,0,0,0,0,1,1
2741,2020-06-05,CrystalLake,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
2742,2020-06-05,CulverCity,California,300,300,300,0,0,0,0,1,1,0
2743,2020-06-05,Cypress,California,100,100,100,0,0,0,0,0,1,0
2744,2020-06-05,Dallas,Texas,NA,NA,NA,0,0,0,0,0,0,1
2745,2020-06-05,DanaPoint,California,1000,1000,1000,0,0,0,0,0,1,0
2746,2020-06-05,Davie,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
2747,2020-06-05,DeepRiver,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2748,2020-06-05,Denver,Colorado,NA,NA,NA,0,0,0,0,0,0,1
2749,2020-06-05,DesMoines,Iowa,NA,NA,NA,0,0,0,0,1,0,1
2750,2020-06-05,Detroit,Michigan,1200,1200,1200,0,1,0,0,1,0,1
2751,2020-06-05,Duluth,Georgia,NA,NA,NA,NA,NA,NA,NA,1,0,0
2752,2020-06-05,Duluth,Minnesota,NA,NA,NA,0,0,0,0,0,0,1
2753,2020-06-05,Dumfries,Virginia,75,75,75,0,0,0,0,0,1,1
2754,2020-06-05,Durham,NorthCarolina,NA,NA,NA,0,0,0,0,0,0,1
2755,2020-06-05,EastHaven,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2756,2020-06-05,EauClaire,Wisconsin,1000,1000,1000,0,0,0,0,0,1,0
2757,2020-06-05,Edmonds,Washington,NA,NA,NA,0,0,0,0,0,1,0
2758,2020-06-05,Elizabethtown,NewYork,100,100,100,0,0,0,0,0,1,0
2759,2020-06-05,Ellensburg,Washington,100,100,100,NA,NA,NA,NA,1,0,0
2760,2020-06-05,Elmira,NewYork,1000,1000,1000,NA,NA,NA,NA,1,0,0
2761,2020-06-05,Enterprise,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
2762,2020-06-05,Escondido,California,100,100,100,0,0,0,0,1,1,1
2763,2020-06-05,EssexJunction,Vermont,300,300,300,0,0,0,0,0,1,0
2764,2020-06-05,Eugene,Oregon,300,300,300,0,0,0,0,1,1,0
2765,2020-06-05,Fargo,NorthDakota,1000,1000,1000,0,0,0,0,1,0,1
2766,2020-06-05,Farrell,Pennsylvania,NA,NA,NA,1,0,0,0,1,1,0
2767,2020-06-05,Fayetteville,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
2768,2020-06-05,Flint,Michigan,300,300,300,NA,NA,NA,NA,1,0,0
2769,2020-06-05,FortLauderdale,Florida,NA,NA,NA,0,0,0,0,0,1,0
2770,2020-06-05,FortMyers,Florida,600,600,600,0,0,0,0,1,1,1
2771,2020-06-05,FortWayne,Indiana,NA,NA,NA,0,0,0,0,0,0,1
2772,2020-06-05,FortWorth,Texas,NA,NA,NA,0,0,0,0,0,0,1
2773,2020-06-05,Frankfort,Kentucky,NA,NA,NA,0,0,0,0,0,0,1
2774,2020-06-05,Fredericksburg,Virginia,NA,NA,NA,0,0,0,0,0,0,1
2775,2020-06-05,Fresno,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2776,2020-06-05,FridayHarbor,Washington,500,500,500,0,0,0,0,0,1,0
2777,2020-06-05,Frontenac,Missouri,1000,1000,1000,NA,NA,NA,NA,1,0,0
2778,2020-06-05,FrontRoyal,Virginia,1000,1000,1000,0,0,0,0,0,1,1
2779,2020-06-05,Garland,Texas,NA,NA,NA,0,0,0,0,0,0,1
2780,2020-06-05,Gary,Indiana,NA,NA,NA,0,0,0,0,1,0,1
2781,2020-06-05,GlenCove,NewYork,35,35,35,NA,NA,NA,NA,1,0,0
2782,2020-06-05,GlensFalls,NewYork,2000,2000,2000,0,0,0,0,1,1,0
2783,2020-06-05,Goshen,NewYork,150,150,150,0,0,0,0,0,1,0
2784,2020-06-05,GrandBlanc,Michigan,NA,NA,NA,0,0,0,0,0,0,1
2785,2020-06-05,GrandRapids,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
2786,2020-06-05,Greendale,Wisconsin,100,100,100,NA,NA,NA,NA,1,0,0
2787,2020-06-05,Healy,Alaska,50,50,50,NA,NA,NA,NA,1,0,0
2788,2020-06-05,Hempstead,NewYork,1000,1000,1000,NA,NA,NA,NA,1,0,0
2789,2020-06-05,Hernando,Mississippi,NA,NA,NA,NA,NA,NA,NA,1,0,0
2790,2020-06-05,Hillsboro,Oregon,400,400,400,0,0,0,0,1,1,0
2791,2020-06-05,Hoboken,NewJersey,10000,10000,10000,0,0,0,0,0,1,1
2792,2020-06-05,Honolulu,Hawaii,NA,NA,NA,0,0,0,0,0,0,1
2793,2020-06-05,Hornell,NewYork,100,100,100,0,0,0,0,0,1,0
2794,2020-06-05,Houston,Texas,60000,60000,60000,NA,NA,NA,NA,1,0,0
2795,2020-06-05,Huntsville,Alabama,NA,NA,NA,NA,NA,NA,NA,1,0,0
2796,2020-06-05,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,0,1,1
2797,2020-06-05,Jacksonville,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
2798,2020-06-05,Jamestown,NorthDakota,20,20,20,0,0,0,0,0,1,0
2799,2020-06-05,Joliet,Illinois,300,300,300,0,0,0,0,1,0,1
2800,2020-06-05,Joplin,Missouri,NA,NA,NA,0,0,0,0,0,0,1
2801,2020-06-05,Jupiter,Florida,50,50,50,NA,NA,NA,NA,1,0,0
2802,2020-06-05,Kalamazoo,Michigan,NA,NA,NA,0,0,0,0,1,0,1
2803,2020-06-05,KansasCity,Missouri,1000,1000,1000,0,0,0,0,1,0,1
2804,2020-06-05,Kearney,Nebraska,NA,NA,NA,0,0,0,0,0,1,0
2805,2020-06-05,LagunaBeach,California,100,100,100,NA,NA,NA,NA,1,0,0
2806,2020-06-05,LaJolla,California,NA,NA,NA,0,0,0,0,0,1,0
2807,2020-06-05,Lakewood,California,500,500,500,0,1,0,1,0,1,0
2808,2020-06-05,Lansing,Michigan,NA,NA,NA,0,0,0,0,0,0,1
2809,2020-06-05,Lawton,Oklahoma,NA,NA,NA,0,0,0,0,0,0,1
2810,2020-06-05,Leavenworth,Washington,1300,100,700,0,0,0,0,1,1,0
2811,2020-06-05,Leesville,Louisiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
2812,2020-06-05,Lexington,Kentucky,NA,NA,NA,0,0,0,0,1,1,1
2813,2020-06-05,Lincoln,Nebraska,NA,NA,NA,NA,NA,NA,NA,1,0,0
2814,2020-06-05,LittleRock,Arkansas,100,100,100,0,1,0,0,1,0,1
2815,2020-06-05,LosAltos,California,100,100,100,NA,NA,NA,NA,1,0,0
2816,2020-06-05,LosAngeles,California,300,300,300,NA,NA,NA,NA,1,0,0
2817,2020-06-05,Louisville,Kentucky,NA,NA,NA,0,0,0,0,1,0,1
2818,2020-06-05,Madera,California,200,200,200,0,0,0,0,0,1,0
2819,2020-06-05,Madison,Wisconsin,200,200,200,0,0,0,0,1,0,1
2820,2020-06-05,Manhattan,NewYork,NA,NA,NA,0,0,0,0,0,0,1
2821,2020-06-05,Mansfield,Texas,100,100,100,0,0,0,0,0,1,1
2822,2020-06-05,McAllen,Texas,NA,NA,NA,1,0,0,0,0,1,0
2823,2020-06-05,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
2824,2020-06-05,Miami,Florida,NA,NA,NA,0,1,0,0,1,0,1
2825,2020-06-05,Milwaukee,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
2826,2020-06-05,Minneapolis,Minnesota,NA,NA,NA,0,0,0,0,0,1,0
2827,2020-06-05,Missoula,Montana,NA,NA,NA,0,0,0,0,1,0,1
2828,2020-06-05,Moab,Utah,400,400,400,0,0,0,0,0,1,1
2829,2020-06-05,Montauk,NewYork,150,100,125,0,0,0,0,1,1,0
2830,2020-06-05,Monterey,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2831,2020-06-05,MountainHome,Arkansas,10,10,10,NA,NA,NA,NA,1,0,0
2832,2020-06-05,MountainHouse,California,300,300,300,NA,NA,NA,NA,1,0,0
2833,2020-06-05,MountSinai,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
2834,2020-06-05,MountVernon,Illinois,NA,NA,NA,0,0,0,0,0,0,1
2835,2020-06-05,Mystic,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2836,2020-06-05,Naperville,Illinois,NA,NA,NA,0,0,0,0,1,0,1
2837,2020-06-05,NewBritain,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2838,2020-06-05,Newburyport,Massachusetts,200,200,200,NA,NA,NA,NA,1,0,0
2839,2020-06-05,NewHaven,Connecticuticut,5000,1000,3000,0,0,0,0,1,1,1
2840,2020-06-05,NewOrleans,Louisiana,1000,1000,1000,0,0,0,0,1,1,0
2841,2020-06-05,NewYork,NewYork,NA,NA,NA,NA,NA,NA,NA,1,1,1
2842,2020-06-05,NiagaraFalls,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
2843,2020-06-05,Norfolk,Virginia,100,100,100,0,0,0,0,1,0,1
2844,2020-06-05,OakBluffs,Massachusetts,NA,NA,NA,NA,NA,NA,NA,1,0,0
2845,2020-06-05,Oakland,California,500,500,500,0,0,0,0,1,0,1
2846,2020-06-05,Oceanside,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2847,2020-06-05,OklahomaCity,Oklahoma,NA,NA,NA,NA,NA,NA,NA,1,0,0
2848,2020-06-05,Olathe,Kansas,NA,NA,NA,0,0,0,0,0,1,0
2849,2020-06-05,Omaha,Nebraska,200,200,200,NA,NA,NA,NA,1,0,0
2850,2020-06-05,Ottumwa,Iowa,100,100,100,0,0,0,0,0,1,0
2851,2020-06-05,Owasso,Oklahoma,NA,NA,NA,0,0,0,0,0,0,1
2852,2020-06-05,Owensboro,Kentucky,100,100,100,NA,NA,NA,NA,1,0,0
2853,2020-06-05,Oxnard,California,NA,NA,NA,0,0,0,0,0,0,1
2854,2020-06-05,PalmBeach,Florida,10,10,10,NA,NA,NA,NA,1,0,0
2855,2020-06-05,PalmBeachGardens,Florida,150,150,150,NA,NA,NA,NA,1,0,0
2856,2020-06-05,Pasco,Washington,NA,NA,NA,NA,NA,NA,NA,1,0,0
2857,2020-06-05,Pensacola,Florida,NA,NA,NA,0,0,0,0,0,0,1
2858,2020-06-05,Pescadero,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
2859,2020-06-05,Phoenix,Arizona,NA,NA,NA,0,1,0,0,1,0,1
2860,2020-06-05,Phoenixville,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
2861,2020-06-05,Pittsburgh,Pennsylvania,NA,NA,NA,0,0,0,0,1,1,1
2862,2020-06-05,Plainville,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2863,2020-06-05,Pleasanton,California,2000,2000,2000,0,0,0,0,0,1,0
2864,2020-06-05,Pomfret,Connecticuticut,NA,NA,NA,0,0,0,0,0,0,1
2865,2020-06-05,Poquoson,Virginia,NA,NA,NA,0,0,0,0,0,1,1
2866,2020-06-05,PortHuron,Michigan,200,200,200,0,0,0,0,0,1,0
2867,2020-06-05,Portland,Maine,2000,2000,2000,0,0,0,0,0,1,1
2868,2020-06-05,Portland,Oregon,4000,4000,4000,1,0,1,0,1,1,0
2869,2020-06-05,Portland,Washington,NA,NA,NA,1,1,1,1,0,0,1
2870,2020-06-05,PortTownsend,Washington,100,100,100,0,0,0,0,0,1,0
2871,2020-06-05,Providence,RhodeIsland,5000,10000,7500,0,1,0,0,1,1,0
2872,2020-06-05,Provo,Utah,NA,NA,NA,0,0,0,0,0,0,1
2873,2020-06-05,PuntaGorda,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
2874,2020-06-05,Queens,NewYork,NA,NA,NA,0,0,0,0,0,0,1
2875,2020-06-05,Racine,Wisconsin,NA,NA,NA,NA,NA,NA,NA,1,0,0
2876,2020-06-05,Raeford,NorthCarolina,200,200,200,NA,NA,NA,NA,1,0,0
2877,2020-06-05,Raleigh,NorthCarolina,NA,NA,NA,0,1,0,0,1,0,1
2878,2020-06-05,RedondoBeach,California,200,200,200,0,0,0,0,0,1,0
2879,2020-06-05,RehobothBeach,Delaware,500,500,500,0,0,0,0,0,1,1
2880,2020-06-05,Richardson,Texas,NA,NA,NA,0,0,0,0,0,0,1
2881,2020-06-05,Richland,Washington,NA,NA,NA,NA,NA,NA,NA,1,0,0
2882,2020-06-05,Richmond,Virginia,NA,NA,NA,0,1,0,0,1,0,1
2883,2020-06-05,Rochester,NewYork,1000,1000,1000,NA,NA,NA,NA,1,0,0
2884,2020-06-05,Rockford,Illinois,NA,NA,NA,0,0,0,0,0,0,1
