Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,City,State Name,State Code
2020-06-01,"Champaign County Courthouse, Urbana, IL",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.news-gazette.com/news/huge-diverse-crowd-marches-in-peaceful-champaign-urbana-protest/article_ca9e1a04-ecd5-52db-8ac1-142eae43b16f.html,2,"Champaign County Courthouse, Urbana",Illinois,IL
2020-06-01,"St. Augustine, FL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.actionnewsjax.com/news/local/st-johns-county/st-augustine-church-leader-hold-protest-police-department/5I4IN4DXANC6BDZPHCY45Y5B2I/,3,St. Augustine,Florida,FL
2020-06-01,"Middletown, NJ",20.0,Healthcare,Healthcare; For revising treatment standards; Against regulation; Coronavirus,No,https://www.app.com/story/news/education/in-our-schools/2020/06/01/middletown-seniors-protest-virtual-graduation-decision/5308191002/,3,Middletown,New Jersey,NJ
2020-06-01,"Beacon, NY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.poughkeepsiejournal.com/story/news/local/2020/06/01/beacon-elijah-hughes-protest-george-floyd/5308678002/,3,Beacon,New York,NY
2020-06-01,"West Melbourne, FL",175.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.floridatoday.com/story/news/2020/06/01/rallygoers-shout-no-justice-no-peace-front-west-melbourne-officers/5312010002/,2,West Melbourne,Florida,FL
2020-06-01,"Luna County Courthouse Park, Deming, NM",9.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.demingheadlight.com/story/news/2020/06/01/deming-citizens-conduct-peaceful-protest-memory-george-floyd/5310990002/,1,"Luna County Courthouse Park, Deming",New Mexico,NM
2020-06-01,"Oklahoma City, OK",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://kfor.com/news/local/this-was-a-whole-different-group-oklahoma-city-police-say-violence-not-associated-with-original-protesters/,2,Oklahoma City,Oklahoma,OK
2020-06-01,"Manchester, CT",150.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.journalinquirer.com/towns/manchester/peaceful-protest-draws-crowd-manchester-rally-organized-to-speak-out-against-racial-injustice/article_fb737efe-a4e6-11ea-9944-3b35803cc56d.html,3,Manchester,Connecticut,CT
2020-06-01,"Joplin, MO",30.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.joplinglobe.com/news/local_news/local-demonstrators-continue-effort-to-be-heard/article_6e34c76f-f209-5a9c-aa6e-ac89171aa4cd.html,1,Joplin,Missouri,MO
2020-06-01,"Downtown, Los Angeles, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://abc7.com/van-nuys-protest-los-angeles-george-floyd/6225597/,2,"Downtown, Los Angeles",California,CA
2020-06-01,"Waukesha, WI",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://fox6now.com/2020/06/01/marchers-take-to-streets-in-waukesha-protest-officer-involved-death-of-george-floyd/,3,Waukesha,Wisconsin,WI
2020-06-01,"Lawrenceville, GA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.gwinnettdailypost.com/local/watch-lawrenceville-hosts-third-protest-for-george-floyd/video_a484ef16-a47c-11ea-8d9f-53476b9fcc8d.html,2,Lawrenceville,Georgia,GA
2020-06-01,"Statehouse, Columbus, OH",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nbc4i.com/news/motivated-to-take-action-portestors-sahre-why-they-attend/,5,"Statehouse, Columbus",Ohio,OH
2020-06-01,"Festival Square, Middletown, NY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://hudsonvalleypost.com/thousands-protest-george-floyds-death-across-hudson-valley/,2,"Festival Square, Middletown",New York,NY
2020-06-01,"Green Bay, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.greenbaypressgazette.com/story/news/2020/06/02/protetsters-gather-downtown-green-bay-silent-vigil-wake-george-floyd-killing/3127233001/,2,Green Bay,Wisconsin,WI
2020-06-01,"Raleigh, NC",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.newsobserver.com/news/local/article243162591.html,3,Raleigh,North Carolina,NC
2020-06-01,"McDonough, GA",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.henryherald.com/news/black-lives-matter-protest-peaceful-in-mcdonough/article_d05aa732-a40b-11ea-9b0a-07d50e47203b.html,1,McDonough,Georgia,GA
2020-06-01,"Tuscumbia, AL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.waaytv.com/content/news/Community-gathers-in-peaceful-protest-at-Colbert-County-Courthouse--570949931.html,1,Tuscumbia,Alabama,AL
2020-06-01,"Arlington, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.yourarlington.com/arlington-archives/town-school/town-news/17254-protests-060120.html,1,Arlington,Massachusetts,MA
2020-06-01,"Newburgh, NY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://hudsonvalleypost.com/thousands-protest-george-floyds-death-across-hudson-valley/,1,Newburgh,New York,NY
2020-06-01,"Poughkeepsie, NY",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://hudsonvalleypost.com/thousands-protest-george-floyds-death-across-hudson-valley/,1,Poughkeepsie,New York,NY
2020-06-01,"Monroe, LA",25.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thenewsstar.com/story/news/local/2020/06/02/ouachita-parish-police-jury-vp-issues-apology-over-comment/3124013001/,2,Monroe,Louisiana,LA
2020-06-01,"Chester County Courthouse, West Chester, PA",30.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailylocal.com/news/coronavirus/protesters-again-rally-at-historic-chester-county-courthouse-in-west-chester/article_168e294c-a45f-11ea-9610-6b22607a4e1f.html,1,"Chester County Courthouse, West Chester",Pennsylvania,PA
2020-06-01,"Daviess County Courthouse, Washington, IN",5.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.washtimesherald.com/community/peaceful-protest-held-near-daviess-county-courthouse/article_f6ce156a-a452-11ea-b786-730f2def24a9.html,1,"Daviess County Courthouse, Washington",Indiana,IN
2020-06-01,"Chester, SC",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.heraldonline.com/news/local/community/article243164956.html,3,Chester,South Carolina,SC
2020-06-01,"Rehoboth Beach, DE",50.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.capegazette.com/article/protesters-march-bandstand-rehoboth/202963,4,Rehoboth Beach,Delaware,DE
2020-06-01,"Streator, IL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mywebtimes.com/lists/2020/06/02/ab7538e3c0984c6eb8a822e8ac9af346/index.xml,2,Streator,Illinois,IL
2020-06-01,"Jacksonville, FL",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.news4jax.com/news/local/2020/06/01/dozens-march-peacefully-at-duval-county-courthouse-again-demanding-end-to-police-brutality/,1,Jacksonville,Florida,FL
2020-06-01,"Central Michigan University, Mount Pleasant, MI",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.themorningsun.com/news/march-to-isabella-sheriffs-office-caps-second-day-of-peaceful-protests/article_a2793ac2-a39d-11ea-94a6-a399c59f0494.html,3,"Central Michigan University, Mount Pleasant",Michigan,MI
2020-06-01,"Westwood, Los Angeles, CA",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailynews.com/westwood-demonstrators-march-onto-405-freeway-on-ramp-demanding-justice-for-george-floyd,3,"Westwood, Los Angeles",California,CA
2020-06-01,"Statesville, NC",70.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.statesville.com/news/local/peaceful-protesters-police-chief-talk-on-city-hall-steps-on-monday-night/article_623772d6-f91c-545d-b1f6-aedf491c764f.html,3,Statesville,North Carolina,NC
2020-06-01,"New Bedford, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.abc6.com/new-bedford-protesters-gather-for-fifth-straight-day-of-demonstrations/,1,New Bedford,Massachusetts,MA
2020-06-01,"Northampton, MA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.masslive.com/police-fire/2020/06/northampton-march-sees-tensions-rise-as-police-and-protesters-clash-but-ends-in-a-show-of-unity.html,4,Northampton,Massachusetts,MA
2020-06-01,"Huntington, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.newsday.com/long-island/george-floyd-protests-long-island-1.45325853,3,Huntington,New York,NY
2020-06-01,"Pickens, SC",30.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.greenvilleonline.com/story/news/2020/06/01/george-floyd-protesters-lie-facedown-eight-minutes-pickens-sc/5310579002/,1,Pickens,South Carolina,SC
2020-06-01,"Lexington, KY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.lex18.com/news/covering-kentucky/protests-continue-in-lexington-on-monday-night,6,Lexington,Kentucky,KY
2020-06-01,"Bronx, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nytimes.com/2020/06/12/nyregion/nyc-protests.html,1,Bronx,New York,NY
2020-06-01,"Alton, IL",150.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thetelegraph.com/news/article/Over-150-residents-unite-for-8220-Black-Lives-15309555.php,1,Alton,Illinois,IL
2020-06-01,"Lincoln Park, Waterloo, IA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://kwwl.com/2020/06/02/waterloo-police-chiefs-first-night-on-the-job-spent-at-protest-focuses-on-accountability/,2,"Lincoln Park, Waterloo",Iowa,IA
2020-06-01,"Coralville, IA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://littlevillagemag.com/coralville-is-quiet-one-glass-panel-is-broken-in-iowa-city-as-protests-over-racism-and-police-violence-continue/,2,Coralville,Iowa,IA
2020-06-01,"Iowa City, IA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thegazette.com/subject/news/public-safety/a-peaceful-protest-and-a-coralville-curfew-keeps-calm-in-johnson-county-20200602,5,Iowa City,Iowa,IA
2020-06-01,"Lewiston, ME",350.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sunjournal.com/2020/06/01/calling-for-justice-black-lives-matter-rally-draws-crowd-in-twin-cities/,1,Lewiston,Maine,ME
2020-06-01,"Norton, VA",80.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.timesnews.net/Politics/2020/06/02/Wise-County-protest-over-George-Floyd-death-draws-wide-range-of-people.html,1,Norton,Virginia,VA
2020-06-01,"Santa Rosa, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.sfchronicle.com/bayarea/article/Crowds-gather-in-Oakland-San-Francisco-other-15309638.php,3,Santa Rosa,California,CA
2020-06-01,"Flint, MI",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mlive.com/news/flint/2020/06/michigan-sheriff-gets-nationwide-praise-after-lying-down-baton-marching-with-protesters.html,1,Flint,Michigan,MI
2020-06-01,"Red Bluff, CA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.redbluffdailynews.com/tehema-county-community-members-protest-death-of-george-floyd,1,Red Bluff,California,CA
2020-06-01,"Pocatello, ID",20.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.idahostatejournal.com/news/local/pocatello-protests-peaceful-rallies-against-racial-injustice-unfold-in-gate-city-monday/article_ef68da15-377a-5e19-8a8b-d4f97286063c.html,1,Pocatello,Idaho,ID
2020-06-01,"Fredericksburg, VA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.starexponent.com/news/culpeper-reacts-to-death-of-george-floyd-peaceful-protest-in-warrenton/article_9b126756-51e1-54e3-ae69-64fee0ecdf47.html,4,Fredericksburg,Virginia,VA
2020-06-01,"Memphis, TN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.commercialappeal.com/story/news/2020/06/13/deaf-black-lives-matter-group-honors-black-deaf-sanitation-workers/3182123001/,4,Memphis,Tennessee,TN
2020-06-01,"Kennett Square, PA",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailylocal.com/lifestyle/people-in-kennett-square-spark-hope-create-change-during-peaceful-protest-against-injustice/article_fad08d12-a42c-11ea-9fee-379d2e467a2c.html,1,Kennett Square,Pennsylvania,PA
2020-06-01,"Cameron Park, Sunbury, PA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailyitem.com/news/local_news/nearly-100-walk-chant-in-peaceful-protest-in-sunbury/article_d3c5bde4-52d8-538a-9a8b-f05414db1ad0.html,1,"Cameron Park, Sunbury",Pennsylvania,PA
2020-06-01,"Providence, RI",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.boston.com/news/local-news/2020/06/02/protests-george-floyd-worcester-providence-ri-portland-maine,3,Providence,Rhode Island,RI
2020-06-01,"Rutland, VT",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://vtdigger.org/2020/06/01/covid-19-roundup-2-new-cases-safety-guidelines-urged-for-protesters/,1,Rutland,Vermont,VT
2020-06-01,"Mason City, IA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kimt.com/content/news/Mason-City-protesters-calling-for-racial-equality-570944451.html,1,Mason City,Iowa,IA
2020-06-01,"Massena, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.northcountrypublicradio.org/news/story/41563/20200602/we-want-change-protesters-march-and-rally-for-george-floyd-in-potsdam,1,Massena,New York,NY
2020-06-01,"Ogdensburg, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.northcountrypublicradio.org/news/story/41563/20200602/we-want-change-protesters-march-and-rally-for-george-floyd-in-potsdam,1,Ogdensburg,New York,NY
2020-06-01,"Potsdam, NY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.northcountrypublicradio.org/news/story/41563/20200602/we-want-change-protesters-march-and-rally-for-george-floyd-in-potsdam,1,Potsdam,New York,NY
2020-06-01,"Stockton, CA",500.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kcra.com/article/a-look-at-the-peaceful-george-floyd-protest-stockton/32743736,1,Stockton,California,CA
